STATION,DATE,TMAX,city
USW00024229,2011-10-04,194,Portland
USW00024229,2011-10-05,144,Portland
USW00024229,2011-10-06,139,Portland
USW00024229,2011-10-07,150,Portland
USW00024229,2011-10-08,206,Portland
USW00024229,2011-10-09,150,Portland
USW00024229,2011-10-10,189,Portland
USW00024229,2011-10-11,183,Portland
USW00024229,2011-10-12,172,Portland
USW00024229,2011-10-13,133,Portland
USW00024229,2011-10-14,156,Portland
USW00024229,2011-10-15,167,Portland
USW00024229,2011-10-16,172,Portland
USW00024229,2011-10-17,183,Portland
USW00024229,2011-10-18,233,Portland
USW00024229,2011-10-19,167,Portland
USW00024229,2011-10-20,161,Portland
USW00024229,2011-10-21,172,Portland
USW00024229,2011-10-22,200,Portland
USW00024229,2011-10-23,167,Portland
USW00024229,2011-10-24,150,Portland
USW00024229,2011-10-25,150,Portland
USW00024229,2011-10-26,122,Portland
USW00024229,2011-10-27,144,Portland
USW00024229,2011-10-28,144,Portland
USW00024229,2011-10-29,161,Portland
USW00024229,2011-10-30,172,Portland
USW00024229,2011-10-31,139,Portland
USW00024229,2011-11-01,100,Portland
USW00024229,2011-11-02,156,Portland
USW00024229,2011-11-03,111,Portland
USW00024229,2011-11-04,89,Portland
USW00024229,2011-11-05,89,Portland
USW00024229,2011-11-06,117,Portland
USW00024229,2011-11-07,111,Portland
USW00024229,2011-11-08,122,Portland
USW00024229,2011-11-09,139,Portland
USW00024229,2011-11-10,144,Portland
USW00024229,2011-11-11,106,Portland
USW00024229,2011-11-12,94,Portland
USW00024229,2011-11-13,117,Portland
USW00024229,2011-11-14,106,Portland
USW00024229,2011-11-15,56,Portland
USW00024229,2011-11-16,122,Portland
USW00024229,2011-11-17,128,Portland
USW00024229,2011-11-18,72,Portland
USW00024229,2011-11-19,67,Portland
USW00024229,2011-11-20,72,Portland
USW00024229,2011-11-21,111,Portland
USW00024229,2011-11-22,150,Portland
USW00024229,2011-11-23,133,Portland
USW00024229,2011-11-24,89,Portland
USW00024229,2011-11-25,100,Portland
USW00024229,2011-11-26,117,Portland
USW00024229,2011-11-27,139,Portland
USW00024229,2011-11-28,83,Portland
USW00024229,2011-11-29,78,Portland
USW00024229,2011-11-30,106,Portland
USW00024229,2011-12-01,83,Portland
USW00024229,2011-12-02,94,Portland
USW00024229,2011-12-03,33,Portland
USW00024229,2011-12-04,78,Portland
USW00024229,2011-12-05,61,Portland
USW00024229,2011-12-06,22,Portland
USW00024229,2011-12-07,50,Portland
USW00024229,2011-12-08,83,Portland
USW00024229,2011-12-09,83,Portland
USW00024229,2011-12-10,22,Portland
USW00024229,2011-12-11,50,Portland
USW00024229,2011-12-12,78,Portland
USW00024229,2011-12-13,56,Portland
USW00024229,2011-12-14,50,Portland
USW00024229,2011-12-15,50,Portland
USW00024229,2011-12-16,100,Portland
USW00024229,2011-12-17,83,Portland
USW00024229,2011-12-18,67,Portland
USW00024229,2011-12-19,61,Portland
USW00024229,2011-12-20,61,Portland
USW00024229,2011-12-21,56,Portland
USW00024229,2011-12-22,72,Portland
USW00024229,2011-12-23,89,Portland
USW00024229,2011-12-24,89,Portland
USW00024229,2011-12-25,106,Portland
USW00024229,2011-12-26,56,Portland
USW00024229,2011-12-27,117,Portland
USW00024229,2011-12-28,139,Portland
USW00024229,2011-12-29,122,Portland
USW00024229,2011-12-30,128,Portland
USW00024229,2011-12-31,56,Portland
USW00024229,2012-01-01,106,Portland
USW00024229,2012-01-02,122,Portland
USW00024229,2012-01-03,100,Portland
USW00024229,2012-01-04,122,Portland
USW00024229,2012-01-05,106,Portland
USW00024229,2012-01-06,39,Portland
USW00024229,2012-01-07,83,Portland
USW00024229,2012-01-08,72,Portland
USW00024229,2012-01-09,61,Portland
USW00024229,2012-01-10,72,Portland
USW00024229,2012-01-11,78,Portland
USW00024229,2012-01-12,67,Portland
USW00024229,2012-01-13,61,Portland
USW00024229,2012-01-14,72,Portland
USW00024229,2012-01-15,33,Portland
USW00024229,2012-01-16,33,Portland
USW00024229,2012-01-17,44,Portland
USW00024229,2012-01-18,117,Portland
USW00024229,2012-01-19,117,Portland
USW00024229,2012-01-20,50,Portland
USW00024229,2012-01-21,117,Portland
USW00024229,2012-01-22,89,Portland
USW00024229,2012-01-23,44,Portland
USW00024229,2012-01-24,133,Portland
USW00024229,2012-01-25,133,Portland
USW00024229,2012-01-26,111,Portland
USW00024229,2012-01-27,50,Portland
USW00024229,2012-01-28,83,Portland
USW00024229,2012-01-29,100,Portland
USW00024229,2012-01-30,111,Portland
USW00024229,2012-01-31,111,Portland
USW00024229,2012-02-01,111,Portland
USW00024229,2012-02-02,122,Portland
USW00024229,2012-02-03,117,Portland
USW00024229,2012-02-04,117,Portland
USW00024229,2012-02-05,122,Portland
USW00024229,2012-02-06,122,Portland
USW00024229,2012-02-07,89,Portland
USW00024229,2012-02-08,72,Portland
USW00024229,2012-02-09,94,Portland
USW00024229,2012-02-10,83,Portland
USW00024229,2012-02-11,106,Portland
USW00024229,2012-02-12,94,Portland
USW00024229,2012-02-13,72,Portland
USW00024229,2012-02-14,78,Portland
USW00024229,2012-02-15,72,Portland
USW00024229,2012-02-16,72,Portland
USW00024229,2012-02-17,117,Portland
USW00024229,2012-02-18,83,Portland
USW00024229,2012-02-19,83,Portland
USW00024229,2012-02-20,100,Portland
USW00024229,2012-02-21,139,Portland
USW00024229,2012-02-22,122,Portland
USW00024229,2012-02-23,106,Portland
USW00024229,2012-02-24,111,Portland
USW00024229,2012-02-25,67,Portland
USW00024229,2012-02-26,72,Portland
USW00024229,2012-02-27,89,Portland
USW00024229,2012-02-28,56,Portland
USW00024229,2012-02-29,56,Portland
USW00024229,2012-03-01,72,Portland
USW00024229,2012-03-02,89,Portland
USW00024229,2012-03-03,133,Portland
USW00024229,2012-03-04,139,Portland
USW00024229,2012-03-05,89,Portland
USW00024229,2012-03-06,94,Portland
USW00024229,2012-03-07,106,Portland
USW00024229,2012-03-08,189,Portland
USW00024229,2012-03-09,167,Portland
USW00024229,2012-03-10,111,Portland
USW00024229,2012-03-11,83,Portland
USW00024229,2012-03-12,106,Portland
USW00024229,2012-03-13,78,Portland
USW00024229,2012-03-14,61,Portland
USW00024229,2012-03-15,133,Portland
USW00024229,2012-03-16,128,Portland
USW00024229,2012-03-17,100,Portland
USW00024229,2012-03-18,72,Portland
USW00024229,2012-03-19,72,Portland
USW00024229,2012-03-20,94,Portland
USW00024229,2012-03-21,39,Portland
USW00024229,2012-03-22,89,Portland
USW00024229,2012-03-23,139,Portland
USW00024229,2012-03-24,178,Portland
USW00024229,2012-03-25,128,Portland
USW00024229,2012-03-26,144,Portland
USW00024229,2012-03-27,128,Portland
USW00024229,2012-03-28,128,Portland
USW00024229,2012-03-29,122,Portland
USW00024229,2012-03-30,128,Portland
USW00024229,2012-03-31,122,Portland
USW00024229,2012-04-01,106,Portland
USW00024229,2012-04-02,161,Portland
USW00024229,2012-04-03,111,Portland
USW00024229,2012-04-04,100,Portland
USW00024229,2012-04-05,89,Portland
USW00024229,2012-04-06,111,Portland
USW00024229,2012-04-07,172,Portland
USW00024229,2012-04-08,200,Portland
USW00024229,2012-04-09,194,Portland
USW00024229,2012-04-10,183,Portland
USW00024229,2012-04-11,128,Portland
USW00024229,2012-04-12,150,Portland
USW00024229,2012-04-13,172,Portland
USW00024229,2012-04-14,172,Portland
USW00024229,2012-04-15,189,Portland
USW00024229,2012-04-16,161,Portland
USW00024229,2012-04-17,106,Portland
USW00024229,2012-04-18,150,Portland
USW00024229,2012-04-19,150,Portland
USW00024229,2012-04-20,144,Portland
USW00024229,2012-04-21,239,Portland
USW00024229,2012-04-22,278,Portland
USW00024229,2012-04-23,278,Portland
USW00024229,2012-04-24,178,Portland
USW00024229,2012-04-25,194,Portland
USW00024229,2012-04-26,150,Portland
USW00024229,2012-04-27,139,Portland
USW00024229,2012-04-28,178,Portland
USW00024229,2012-04-29,183,Portland
USW00024229,2012-04-30,150,Portland
USW00024229,2012-05-01,122,Portland
USW00024229,2012-05-02,139,Portland
USW00024229,2012-05-03,150,Portland
USW00024229,2012-05-04,122,Portland
USW00024229,2012-05-05,139,Portland
USW00024229,2012-05-06,206,Portland
USW00024229,2012-05-07,267,Portland
USW00024229,2012-05-08,228,Portland
USW00024229,2012-05-09,156,Portland
USW00024229,2012-05-10,167,Portland
USW00024229,2012-05-11,244,Portland
USW00024229,2012-05-12,289,Portland
USW00024229,2012-05-13,306,Portland
USW00024229,2012-05-14,311,Portland
USW00024229,2012-05-15,256,Portland
USW00024229,2012-05-16,233,Portland
USW00024229,2012-05-17,200,Portland
USW00024229,2012-05-18,189,Portland
USW00024229,2012-05-19,217,Portland
USW00024229,2012-05-20,183,Portland
USW00024229,2012-05-21,167,Portland
USW00024229,2012-05-22,150,Portland
USW00024229,2012-05-23,178,Portland
USW00024229,2012-05-24,150,Portland
USW00024229,2012-05-25,222,Portland
USW00024229,2012-05-26,200,Portland
USW00024229,2012-05-27,183,Portland
USW00024229,2012-05-28,172,Portland
USW00024229,2012-05-29,194,Portland
USW00024229,2012-05-30,228,Portland
USW00024229,2012-05-31,222,Portland
USW00024229,2012-06-01,244,Portland
USW00024229,2012-06-02,189,Portland
USW00024229,2012-06-03,178,Portland
USW00024229,2012-06-04,161,Portland
USW00024229,2012-06-05,178,Portland
USW00024229,2012-06-06,189,Portland
USW00024229,2012-06-07,189,Portland
USW00024229,2012-06-08,133,Portland
USW00024229,2012-06-09,183,Portland
USW00024229,2012-06-10,206,Portland
USW00024229,2012-06-11,250,Portland
USW00024229,2012-06-12,189,Portland
USW00024229,2012-06-13,178,Portland
USW00024229,2012-06-14,200,Portland
USW00024229,2012-06-15,267,Portland
USW00024229,2012-06-16,294,Portland
USW00024229,2012-06-17,228,Portland
USW00024229,2012-06-18,189,Portland
USW00024229,2012-06-19,178,Portland
USW00024229,2012-06-20,272,Portland
USW00024229,2012-06-21,272,Portland
USW00024229,2012-06-22,189,Portland
USW00024229,2012-06-23,178,Portland
USW00024229,2012-06-24,206,Portland
USW00024229,2012-06-25,189,Portland
USW00024229,2012-06-26,183,Portland
USW00024229,2012-06-27,256,Portland
USW00024229,2012-06-28,244,Portland
USW00024229,2012-06-29,250,Portland
USW00024229,2012-06-30,222,Portland
USW00024229,2012-07-01,206,Portland
USW00024229,2012-07-02,222,Portland
USW00024229,2012-07-03,200,Portland
USW00024229,2012-07-04,239,Portland
USW00024229,2012-07-05,272,Portland
USW00024229,2012-07-06,278,Portland
USW00024229,2012-07-07,306,Portland
USW00024229,2012-07-08,311,Portland
USW00024229,2012-07-09,278,Portland
USW00024229,2012-07-10,278,Portland
USW00024229,2012-07-11,300,Portland
USW00024229,2012-07-12,283,Portland
USW00024229,2012-07-13,267,Portland
USW00024229,2012-07-14,278,Portland
USW00024229,2012-07-15,228,Portland
USW00024229,2012-07-16,267,Portland
USW00024229,2012-07-17,272,Portland
USW00024229,2012-07-18,222,Portland
USW00024229,2012-07-19,267,Portland
USW00024229,2012-07-20,222,Portland
USW00024229,2012-07-21,267,Portland
USW00024229,2012-07-22,211,Portland
USW00024229,2012-07-23,217,Portland
USW00024229,2012-07-24,272,Portland
USW00024229,2012-07-25,300,Portland
USW00024229,2012-07-26,283,Portland
USW00024229,2012-07-27,222,Portland
USW00024229,2012-07-28,261,Portland
USW00024229,2012-07-29,244,Portland
USW00024229,2012-07-30,228,Portland
USW00024229,2012-07-31,256,Portland
USW00024229,2012-08-01,256,Portland
USW00024229,2012-08-02,250,Portland
USW00024229,2012-08-03,317,Portland
USW00024229,2012-08-04,389,Portland
USW00024229,2012-08-05,344,Portland
USW00024229,2012-08-06,322,Portland
USW00024229,2012-08-07,261,Portland
USW00024229,2012-08-08,239,Portland
USW00024229,2012-08-09,272,Portland
USW00024229,2012-08-10,267,Portland
USW00024229,2012-08-11,306,Portland
USW00024229,2012-08-12,344,Portland
USW00024229,2012-08-13,328,Portland
USW00024229,2012-08-14,317,Portland
USW00024229,2012-08-15,356,Portland
USW00024229,2012-08-16,378,Portland
USW00024229,2012-08-17,361,Portland
USW00024229,2012-08-18,261,Portland
USW00024229,2012-08-19,250,Portland
USW00024229,2012-08-20,261,Portland
USW00024229,2012-08-21,244,Portland
USW00024229,2012-08-22,239,Portland
USW00024229,2012-08-23,228,Portland
USW00024229,2012-08-24,250,Portland
USW00024229,2012-08-25,289,Portland
USW00024229,2012-08-26,250,Portland
USW00024229,2012-08-27,256,Portland
USW00024229,2012-08-28,250,Portland
USW00024229,2012-08-29,239,Portland
USW00024229,2012-08-30,261,Portland
USW00024229,2012-08-31,244,Portland
USW00024229,2012-09-01,244,Portland
USW00024229,2012-09-02,250,Portland
USW00024229,2012-09-03,261,Portland
USW00024229,2012-09-04,289,Portland
USW00024229,2012-09-05,306,Portland
USW00024229,2012-09-06,322,Portland
USW00024229,2012-09-07,350,Portland
USW00024229,2012-09-08,272,Portland
USW00024229,2012-09-09,206,Portland
USW00024229,2012-09-10,211,Portland
USW00024229,2012-09-11,228,Portland
USW00024229,2012-09-12,283,Portland
USW00024229,2012-09-13,317,Portland
USW00024229,2012-09-14,306,Portland
USW00024229,2012-09-15,278,Portland
USW00024229,2012-09-16,278,Portland
USW00024229,2012-09-17,322,Portland
USW00024229,2012-09-18,311,Portland
USW00024229,2012-09-19,228,Portland
USW00024229,2012-09-20,172,Portland
USW00024229,2012-09-21,183,Portland
USW00024229,2012-09-22,222,Portland
USW00024229,2012-09-23,222,Portland
USW00024229,2012-09-24,228,Portland
USW00024229,2012-09-25,222,Portland
USW00024229,2012-09-26,233,Portland
USW00024229,2012-09-27,272,Portland
USW00024229,2012-09-28,283,Portland
USW00024229,2012-09-29,239,Portland
USW00024229,2012-09-30,239,Portland
USW00024229,2012-10-01,278,Portland
USW00024229,2012-10-02,211,Portland
USW00024229,2012-10-03,211,Portland
USW00024229,2012-10-04,228,Portland
USW00024229,2012-10-05,228,Portland
USW00024229,2012-10-06,239,Portland
USW00024229,2012-10-07,261,Portland
USW00024229,2012-10-08,222,Portland
USW00024229,2012-10-09,206,Portland
USW00024229,2012-10-10,189,Portland
USW00024229,2012-10-11,189,Portland
USW00024229,2012-10-12,133,Portland
USW00024229,2012-10-13,183,Portland
USW00024229,2012-10-14,189,Portland
USW00024229,2012-10-15,189,Portland
USW00024229,2012-10-16,178,Portland
USW00024229,2012-10-17,167,Portland
USW00024229,2012-10-18,200,Portland
USW00024229,2012-10-19,156,Portland
USW00024229,2012-10-20,117,Portland
USW00024229,2012-10-21,122,Portland
USW00024229,2012-10-22,111,Portland
USW00024229,2012-10-23,117,Portland
USW00024229,2012-10-24,122,Portland
USW00024229,2012-10-25,133,Portland
USW00024229,2012-10-26,144,Portland
USW00024229,2012-10-27,161,Portland
USW00024229,2012-10-28,172,Portland
USW00024229,2012-10-29,200,Portland
USW00024229,2012-10-30,167,Portland
USW00024229,2012-10-31,156,Portland
USW00024229,2012-11-01,167,Portland
USW00024229,2012-11-02,172,Portland
USW00024229,2012-11-03,172,Portland
USW00024229,2012-11-04,189,Portland
USW00024229,2012-11-05,178,Portland
USW00024229,2012-11-06,150,Portland
USW00024229,2012-11-07,139,Portland
USW00024229,2012-11-08,106,Portland
USW00024229,2012-11-09,83,Portland
USW00024229,2012-11-10,78,Portland
USW00024229,2012-11-11,83,Portland
USW00024229,2012-11-12,117,Portland
USW00024229,2012-11-13,122,Portland
USW00024229,2012-11-14,139,Portland
USW00024229,2012-11-15,122,Portland
USW00024229,2012-11-16,106,Portland
USW00024229,2012-11-17,100,Portland
USW00024229,2012-11-18,122,Portland
USW00024229,2012-11-19,150,Portland
USW00024229,2012-11-20,144,Portland
USW00024229,2012-11-21,100,Portland
USW00024229,2012-11-22,100,Portland
USW00024229,2012-11-23,117,Portland
USW00024229,2012-11-24,117,Portland
USW00024229,2012-11-25,100,Portland
USW00024229,2012-11-26,106,Portland
USW00024229,2012-11-27,83,Portland
USW00024229,2012-11-28,78,Portland
USW00024229,2012-11-29,78,Portland
USW00024229,2012-11-30,161,Portland
USW00024229,2012-12-01,122,Portland
USW00024229,2012-12-02,106,Portland
USW00024229,2012-12-03,122,Portland
USW00024229,2012-12-04,139,Portland
USW00024229,2012-12-05,106,Portland
USW00024229,2012-12-06,94,Portland
USW00024229,2012-12-07,94,Portland
USW00024229,2012-12-08,83,Portland
USW00024229,2012-12-09,94,Portland
USW00024229,2012-12-10,111,Portland
USW00024229,2012-12-11,83,Portland
USW00024229,2012-12-12,83,Portland
USW00024229,2012-12-13,89,Portland
USW00024229,2012-12-14,72,Portland
USW00024229,2012-12-15,50,Portland
USW00024229,2012-12-16,106,Portland
USW00024229,2012-12-17,100,Portland
USW00024229,2012-12-18,50,Portland
USW00024229,2012-12-19,106,Portland
USW00024229,2012-12-20,72,Portland
USW00024229,2012-12-21,78,Portland
USW00024229,2012-12-22,94,Portland
USW00024229,2012-12-23,61,Portland
USW00024229,2012-12-24,78,Portland
USW00024229,2012-12-25,61,Portland
USW00024229,2012-12-26,56,Portland
USW00024229,2012-12-27,83,Portland
USW00024229,2012-12-28,61,Portland
USW00024229,2012-12-29,50,Portland
USW00024229,2012-12-30,67,Portland
USW00024229,2012-12-31,22,Portland
USW00024229,2013-01-01,44,Portland
USW00024229,2013-01-02,50,Portland
USW00024229,2013-01-03,44,Portland
USW00024229,2013-01-04,56,Portland
USW00024229,2013-01-05,33,Portland
USW00024229,2013-01-06,44,Portland
USW00024229,2013-01-07,117,Portland
USW00024229,2013-01-08,128,Portland
USW00024229,2013-01-09,117,Portland
USW00024229,2013-01-10,44,Portland
USW00024229,2013-01-11,44,Portland
USW00024229,2013-01-12,11,Portland
USW00024229,2013-01-13,11,Portland
USW00024229,2013-01-14,11,Portland
USW00024229,2013-01-15,33,Portland
USW00024229,2013-01-16,28,Portland
USW00024229,2013-01-17,67,Portland
USW00024229,2013-01-18,78,Portland
USW00024229,2013-01-19,28,Portland
USW00024229,2013-01-20,56,Portland
USW00024229,2013-01-21,56,Portland
USW00024229,2013-01-22,56,Portland
USW00024229,2013-01-23,22,Portland
USW00024229,2013-01-24,67,Portland
USW00024229,2013-01-25,78,Portland
USW00024229,2013-01-26,83,Portland
USW00024229,2013-01-27,61,Portland
USW00024229,2013-01-28,72,Portland
USW00024229,2013-01-29,89,Portland
USW00024229,2013-01-30,100,Portland
USW00024229,2013-01-31,111,Portland
USW00024229,2013-02-01,117,Portland
USW00024229,2013-02-02,128,Portland
USW00024229,2013-02-03,83,Portland
USW00024229,2013-02-04,111,Portland
USW00024229,2013-02-05,111,Portland
USW00024229,2013-02-06,111,Portland
USW00024229,2013-02-07,100,Portland
USW00024229,2013-02-08,83,Portland
USW00024229,2013-02-09,72,Portland
USW00024229,2013-02-10,89,Portland
USW00024229,2013-02-11,78,Portland
USW00024229,2013-02-12,128,Portland
USW00024229,2013-02-13,117,Portland
USW00024229,2013-02-14,106,Portland
USW00024229,2013-02-15,161,Portland
USW00024229,2013-02-16,106,Portland
USW00024229,2013-02-17,78,Portland
USW00024229,2013-02-18,89,Portland
USW00024229,2013-02-19,128,Portland
USW00024229,2013-02-20,94,Portland
USW00024229,2013-02-21,78,Portland
USW00024229,2013-02-22,89,Portland
USW00024229,2013-02-23,89,Portland
USW00024229,2013-02-24,111,Portland
USW00024229,2013-02-25,100,Portland
USW00024229,2013-02-26,94,Portland
USW00024229,2013-02-27,117,Portland
USW00024229,2013-02-28,139,Portland
USW00024229,2013-03-01,161,Portland
USW00024229,2013-03-02,139,Portland
USW00024229,2013-03-03,106,Portland
USW00024229,2013-03-04,139,Portland
USW00024229,2013-03-05,78,Portland
USW00024229,2013-03-06,78,Portland
USW00024229,2013-03-07,133,Portland
USW00024229,2013-03-08,150,Portland
USW00024229,2013-03-09,150,Portland
USW00024229,2013-03-10,94,Portland
USW00024229,2013-03-11,117,Portland
USW00024229,2013-03-12,167,Portland
USW00024229,2013-03-13,172,Portland
USW00024229,2013-03-14,167,Portland
USW00024229,2013-03-15,172,Portland
USW00024229,2013-03-16,111,Portland
USW00024229,2013-03-17,100,Portland
USW00024229,2013-03-18,122,Portland
USW00024229,2013-03-19,111,Portland
USW00024229,2013-03-20,128,Portland
USW00024229,2013-03-21,100,Portland
USW00024229,2013-03-22,78,Portland
USW00024229,2013-03-23,100,Portland
USW00024229,2013-03-24,128,Portland
USW00024229,2013-03-25,167,Portland
USW00024229,2013-03-26,122,Portland
USW00024229,2013-03-27,183,Portland
USW00024229,2013-03-28,194,Portland
USW00024229,2013-03-29,206,Portland
USW00024229,2013-03-30,250,Portland
USW00024229,2013-03-31,250,Portland
USW00024229,2013-04-01,183,Portland
USW00024229,2013-04-02,189,Portland
USW00024229,2013-04-03,183,Portland
USW00024229,2013-04-04,167,Portland
USW00024229,2013-04-05,156,Portland
USW00024229,2013-04-06,139,Portland
USW00024229,2013-04-07,117,Portland
USW00024229,2013-04-08,122,Portland
USW00024229,2013-04-09,133,Portland
USW00024229,2013-04-10,150,Portland
USW00024229,2013-04-11,144,Portland
USW00024229,2013-04-12,122,Portland
USW00024229,2013-04-13,117,Portland
USW00024229,2013-04-14,111,Portland
USW00024229,2013-04-15,133,Portland
USW00024229,2013-04-16,150,Portland
USW00024229,2013-04-17,156,Portland
USW00024229,2013-04-18,150,Portland
USW00024229,2013-04-19,144,Portland
USW00024229,2013-04-20,150,Portland
USW00024229,2013-04-21,128,Portland
USW00024229,2013-04-22,183,Portland
USW00024229,2013-04-23,200,Portland
USW00024229,2013-04-24,239,Portland
USW00024229,2013-04-25,250,Portland
USW00024229,2013-04-26,256,Portland
USW00024229,2013-04-27,228,Portland
USW00024229,2013-04-28,194,Portland
USW00024229,2013-04-29,150,Portland
USW00024229,2013-04-30,144,Portland
USW00024229,2013-05-01,222,Portland
USW00024229,2013-05-02,261,Portland
USW00024229,2013-05-03,261,Portland
USW00024229,2013-05-04,283,Portland
USW00024229,2013-05-05,294,Portland
USW00024229,2013-05-06,289,Portland
USW00024229,2013-05-07,239,Portland
USW00024229,2013-05-08,211,Portland
USW00024229,2013-05-09,261,Portland
USW00024229,2013-05-10,283,Portland
USW00024229,2013-05-11,294,Portland
USW00024229,2013-05-12,217,Portland
USW00024229,2013-05-13,211,Portland
USW00024229,2013-05-14,194,Portland
USW00024229,2013-05-15,150,Portland
USW00024229,2013-05-16,189,Portland
USW00024229,2013-05-17,189,Portland
USW00024229,2013-05-18,144,Portland
USW00024229,2013-05-19,189,Portland
USW00024229,2013-05-20,228,Portland
USW00024229,2013-05-21,144,Portland
USW00024229,2013-05-22,100,Portland
USW00024229,2013-05-23,128,Portland
USW00024229,2013-05-24,150,Portland
USW00024229,2013-05-25,200,Portland
USW00024229,2013-05-26,183,Portland
USW00024229,2013-05-27,194,Portland
USW00024229,2013-05-28,183,Portland
USW00024229,2013-05-29,183,Portland
USW00024229,2013-05-30,167,Portland
USW00024229,2013-05-31,206,Portland
USW00024229,2013-06-01,239,Portland
USW00024229,2013-06-02,222,Portland
USW00024229,2013-06-03,239,Portland
USW00024229,2013-06-04,289,Portland
USW00024229,2013-06-05,283,Portland
USW00024229,2013-06-06,283,Portland
USW00024229,2013-06-07,261,Portland
USW00024229,2013-06-08,256,Portland
USW00024229,2013-06-09,233,Portland
USW00024229,2013-06-10,211,Portland
USW00024229,2013-06-11,183,Portland
USW00024229,2013-06-12,178,Portland
USW00024229,2013-06-13,172,Portland
USW00024229,2013-06-14,206,Portland
USW00024229,2013-06-15,272,Portland
USW00024229,2013-06-16,239,Portland
USW00024229,2013-06-17,256,Portland
USW00024229,2013-06-18,217,Portland
USW00024229,2013-06-19,189,Portland
USW00024229,2013-06-20,200,Portland
USW00024229,2013-06-21,211,Portland
USW00024229,2013-06-22,267,Portland
USW00024229,2013-06-23,206,Portland
USW00024229,2013-06-24,206,Portland
USW00024229,2013-06-25,211,Portland
USW00024229,2013-06-26,228,Portland
USW00024229,2013-06-27,278,Portland
USW00024229,2013-06-28,333,Portland
USW00024229,2013-06-29,311,Portland
USW00024229,2013-06-30,361,Portland
USW00024229,2013-07-01,328,Portland
USW00024229,2013-07-02,300,Portland
USW00024229,2013-07-03,294,Portland
USW00024229,2013-07-04,239,Portland
USW00024229,2013-07-05,239,Portland
USW00024229,2013-07-06,261,Portland
USW00024229,2013-07-07,261,Portland
USW00024229,2013-07-08,278,Portland
USW00024229,2013-07-09,317,Portland
USW00024229,2013-07-10,267,Portland
USW00024229,2013-07-11,250,Portland
USW00024229,2013-07-12,228,Portland
USW00024229,2013-07-13,278,Portland
USW00024229,2013-07-14,306,Portland
USW00024229,2013-07-15,306,Portland
USW00024229,2013-07-16,333,Portland
USW00024229,2013-07-17,250,Portland
USW00024229,2013-07-18,272,Portland
USW00024229,2013-07-19,278,Portland
USW00024229,2013-07-20,278,Portland
USW00024229,2013-07-21,278,Portland
USW00024229,2013-07-22,278,Portland
USW00024229,2013-07-23,317,Portland
USW00024229,2013-07-24,322,Portland
USW00024229,2013-07-25,322,Portland
USW00024229,2013-07-26,317,Portland
USW00024229,2013-07-27,267,Portland
USW00024229,2013-07-28,233,Portland
USW00024229,2013-07-29,250,Portland
USW00024229,2013-07-30,278,Portland
USW00024229,2013-07-31,256,Portland
USW00024229,2013-08-01,189,Portland
USW00024229,2013-08-02,222,Portland
USW00024229,2013-08-03,278,Portland
USW00024229,2013-08-04,317,Portland
USW00024229,2013-08-05,317,Portland
USW00024229,2013-08-06,328,Portland
USW00024229,2013-08-07,306,Portland
USW00024229,2013-08-08,283,Portland
USW00024229,2013-08-09,261,Portland
USW00024229,2013-08-10,261,Portland
USW00024229,2013-08-11,239,Portland
USW00024229,2013-08-12,261,Portland
USW00024229,2013-08-13,294,Portland
USW00024229,2013-08-14,294,Portland
USW00024229,2013-08-15,261,Portland
USW00024229,2013-08-16,294,Portland
USW00024229,2013-08-17,283,Portland
USW00024229,2013-08-18,283,Portland
USW00024229,2013-08-19,283,Portland
USW00024229,2013-08-20,283,Portland
USW00024229,2013-08-21,322,Portland
USW00024229,2013-08-22,278,Portland
USW00024229,2013-08-23,244,Portland
USW00024229,2013-08-24,256,Portland
USW00024229,2013-08-25,217,Portland
USW00024229,2013-08-26,267,Portland
USW00024229,2013-08-27,272,Portland
USW00024229,2013-08-28,272,Portland
USW00024229,2013-08-29,267,Portland
USW00024229,2013-08-30,278,Portland
USW00024229,2013-08-31,317,Portland
USW00024229,2013-09-01,294,Portland
USW00024229,2013-09-02,267,Portland
USW00024229,2013-09-03,267,Portland
USW00024229,2013-09-04,228,Portland
USW00024229,2013-09-05,211,Portland
USW00024229,2013-09-06,211,Portland
USW00024229,2013-09-07,272,Portland
USW00024229,2013-09-08,289,Portland
USW00024229,2013-09-09,283,Portland
USW00024229,2013-09-10,328,Portland
USW00024229,2013-09-11,350,Portland
USW00024229,2013-09-12,278,Portland
USW00024229,2013-09-13,233,Portland
USW00024229,2013-09-14,267,Portland
USW00024229,2013-09-15,200,Portland
USW00024229,2013-09-16,206,Portland
USW00024229,2013-09-17,200,Portland
USW00024229,2013-09-18,228,Portland
USW00024229,2013-09-19,272,Portland
USW00024229,2013-09-20,233,Portland
USW00024229,2013-09-21,189,Portland
USW00024229,2013-09-22,167,Portland
USW00024229,2013-09-23,178,Portland
USW00024229,2013-09-24,156,Portland
USW00024229,2013-09-25,167,Portland
USW00024229,2013-09-26,194,Portland
USW00024229,2013-09-27,139,Portland
USW00024229,2013-09-28,189,Portland
USW00024229,2013-09-29,144,Portland
USW00024229,2013-09-30,156,Portland
USW00024229,2013-10-01,161,Portland
USW00024229,2013-10-02,122,Portland
USW00024229,2013-10-03,133,Portland
USW00024229,2013-10-04,183,Portland
USW00024229,2013-10-05,228,Portland
USW00024229,2013-10-06,233,Portland
USW00024229,2013-10-07,172,Portland
USW00024229,2013-10-08,144,Portland
